filename,kadencja,posel,dane Data i miejce urodzenia,dane Wykształcenie,dane Ukończona szkoła,dane Zawód,dane Lista,dane Okręg wyborczy,dane Liczba głosów,dane Ślubowanie,dane Staż parlamentarny,klub,kadencja_chronologia
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1880cd7a71da4701c1256815004dc60f.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jan Wnuk,"21-06-1938, Bilew",wyższe,Politechn. Łódzka 1962 - dr nauk technicznych,,,011 Bielsko-Biała,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1927ebc4bbdd3ffbc1256815004dbba4.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Waldemar January Komorowski,"19-09-1940, Radom",wyższe,Akad. Górn.-Hutn. w Krakowie 1962 - mgr inż. odlewnik,,,043 Skarżysko-Kamienna,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/193e4762d29d9da8c1256815004dbecc.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Adam Michnik,"17-10-1946, Warszawa",wyższe,Uniw. im. A. Mickiewicza w Poznaniu 1975 - mgr historii,,,036 Bytom,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/19592774af1564e6c1256815004dbeee.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Adam Mitura,"29-06-1922, Ciszyca Kolonia gm. Tarłów",wyższe,Katolicki Uniw. Lubelski 1949 - mgr filozofii,,,043 Skarżysko-Kamienna,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1a64a94368d5d0b2c1256815004db73e.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Duda,"22-04-1945, Wara-Nozdrzec woj.krośnieńskie",wyższe,Wyższa Szk. Inż. w Rzeszowie 1968 - inż. mechanik,,,080 Przemyśl,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1b0973d1d20c6b29c1256815004dbcb7.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jan Władysław Król,"24-06-1950, Mielec",wyższe,Wyższa Szk. Ekonom. w Krakowie 1972 - mgr ekonomii,,,089 Słupsk,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1b42e3ecc86962e2c1256815004dc5e2.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zenon Włodzimierz Witt,"09-06-1931, Parkowo",wyższe,SGGW - Akad. Roln. w Warszawie 1958 - mgr inż.,,,072 Piła,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1b559620068019fcc1256815004db454.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Bibrzycki,"22-11-1954, Rajsko",niepełne wyższe,Techn.Chemiczne 1974Politechn. Krakowska (7 semestrów) 1979,,,012 Andrychów,,04-07-1989,brak,Poseł niezrzeszony,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1d6378245ab31acfc1256815004dbc11.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Kosowski,"01-11-1952, Chrzanów",wyższe,Akad. Ekonom. w Krakowie 1977 - mgr ekonomii,,,034 Jaworzno,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1de2a74c8ca7ec72c1256815004dc495.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Lucjan Śliwa,"20-07-1940, Bruśnik woj. tarnowskie",wyższe,Państw. Wyższa Szk. Muzyczna w Krakowie 1975 - mgr sztuki,,,084 Mielec,,04-07-1989,brak,Poseł niezrzeszony,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1f2204ca99776494c1256815004dc302.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Wojciech Solarewicz,"06-05-1953, Zielona Góra",wyższe,Uniw. Wrocławski 1976 - mgr praw,,,070 Brzeg,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/1f7ed0b59b1b1b25c1256815004dc80f.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Józef Zych,"23-03-1938, Giedlarowa woj. rzeszowskie",wyższe,Uniw. Poznański 1966 - dr nauk prawnych,,,107 Zielona Góra,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2062a13b0f09878dc1256815004db627.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Paweł Maria Chrupek,"04-02-1955, Gliwice",wyższe,Akad. Roln. w Krakowie 1979 - mgr inż. rolnik,,,051 Krosno,,31-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2097ca6d6fc60f48c1256815004dbe07.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Aleksander Piotr Łuczak,"10-09-1943, Legionowo",wyższe,Uniw. Warszawski 1966 - mgr,,,071 Ostrołęka,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2131197a3bb57ea1c1256815004dbcff.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zenon Kułaga,"30-12-1940, Turbia",wyższe,ASG 1974 - oficer dyplomowany,,,072 Piła,,04-07-1989,brak,Klub Posłów Wojskowych,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/21c4ad9349d8e58dc1256815004db7de.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Gabrielski,"27-03-1944, Wilczewo",wyższe,Akad. Roln.-Techn. w Olsztynie 1970 - mgr inż. rolnik,,,059 Łomża,,04-07-1989,"poseł VII kadencji, poseł VIII kadencji",Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2240970fbf6f00f2c1256815004dbc70.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Mikołaj Kozakiewicz,"24-12-1923, Albertyn pow. Słonim",wyższe,Uniw. Warszawski 1950 - mgr filozofii,,,,,04-07-1989,poseł IX kadencji,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/224c6d39089134a5c1256815004db707.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Marian Dojka,"20-04-1945, Bogoria Gm. Łoniów",wyższe,Politechn. Gdańska 1969 - mgr inż. chemik,,,094 Tarnobrzeg,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2310c9b632b53d25c1256815004dc84c.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Antoni Żurawiecki,"17-06-1953, Bukówek gm. Środa Śl.",wyższe,Uniw. Poznański 1979 - mgr socjologii,,,045 Konin,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/241acb65a88ba086c1256815004db99c.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Edmund Jagiełło,"14-11-1946, Sadowiec gm. Działoszyn",wyższe,Wojskowa Akad. Med. w Łodzi 1971 - lekarz med.,,,087 Sieradz,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2532c7dc67148400c1256815004db5fa.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Wiesław Chmielarski,"08-02-1937, Kuźniczka",wyższe,Wyższa Szk. Ekonom. we Wrocławiu 1958 - mgr ekonomii,,,053 Lubin,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/267722530eafa845c1256815004dbb2b.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jan Wacław Kisiliczyk,"22-09-1955, Lubomierz woj. jeleniogórskie",wyższe,Akad. Roln. we Wrocławiu 1980 - mgr inż. geodezji urządzeń rolnych,,,028 Bolesławiec,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/268e1563c932856ac1256815004db918.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ignacy Marian Guenther,"01-02-1937, Nowy Dwór gm. Chojnice",zasadnicze zawodowe,Zasadnicza Szkoła Metalowa 1953 - czeladnik,,,014 Chojnice,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/26b585032fc26bfdc1256815004dc6ce.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Andrzej Wiesław Wybrański,"03-12-1943, Radom",wyższe,Uniw. Łódzki 1965 - mgr matematyki,,,015 Inowrocław,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/27070db6114c3684c1256815004dc19a.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Rosiak,"20-10-1946, Łódź",wyższe,Akad. Roln. we Wrocławiu - inż. budow. wodno-melioracyjnego,,,093 Stargard Szczeciński,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/271cfd0efb7aed26c1256815004db845.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Bronisław Geremek,"06-03-1932, Warszawa",wyższe,Uniw. Warszawski 1955 - mgr,,,090 Suwałki,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/27849fd7fd1548e9c1256815004db80d.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Gajewski,"06-09-1947, Średniawieś",wyższe,Katolicki Uniw. Lubelski 1976 - mgr socjologii,,,018 Częstochowa,,04-07-1989,brak,Klub Poselski Polskiego Związku Katolicko-Społecznego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/279443f930565d36c1256815004dc7cb.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Marian Zimowski,"08-08-1941, Kraków",wyższe,Uniw. Jagielloński w Krakowie 1964 - mgr prawa,,,091 Szczecin,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/27cb9e33792d01c6c1256815004dc239.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Elżbieta Maria Seferowicz,"05-06-1935, Warszawa",wyższe,Śląska Akad. Med. w Katowicach 1962 - lekarz med.,,,037 Gliwice,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/27e8e884dc654643c1256815004db5d7.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Andrzej Burski,"26-10-1939, Radom",wyższe,Akad. Med. w Łodzi 1963 - dr n. med.,,,081 Radom,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/289f527e86b4e1ffc1256815004dc36c.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Stasiak,"10-06-1934, Śmiłowice",wyższe,Wyższa Szk. Rolnicza w Poznaniu 1970 - inż. rolnik,,,102 Włocławek,,04-07-1989,poseł IX kadencji,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/29f297a3816241e1c1256815004db8f4.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Krzysztof Grzebyk,"20-11-1957, Ostróda",wyższe,Uniw. Jagielloński 1980 - mgr historii,,,084 Mielec,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2a1f1553e90b71dac1256815004dbf80.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Tadeusz Franciszek Nowacki,"15-03-1951, Ścinawa Mała woj. opolskie",średnie ogólnokształcące,LO 1971,,,069 Kędzierzyn-Koźle,,04-07-1989,poseł IX kadencji,Klub Poselski Unii Chrześcijańsko-Społecznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2a5a593c015f01adc1256815004db5a3.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Anna Elżbieta Brzozowska,"27-09-1950, Wójcin k/Opoczna",wyższe,Akad. Górn-Hutn. w Krakowie - inż. ceramik chemik,,,094 Tarnobrzeg,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2a9fe7fac45452c5c1256815004dc4bb.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Waldemar Feliks Tokarz,"21-04-1948, Bielawa",średnie ogólnokształcące,LO 1966,,,040 Rybnik,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2c1fbbe7195584d5c1256815004db359.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Adam Babul,"01-09-1955, Białystok",wyższe,SGGW - Akad. Roln. w Warszawie 1979 - mgr inż. zootechnik,,,009 Białystok,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2c48305943196103c1256815004dbe58.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Aleksander Małachowski,"23-11-1924, Lwów",wyższe,Uniw. Wrocławski 1949 - mgr prawa,,,071 Ostrołęka,,04-07-1989,brak,"Parlamentarny Klub ""Solidarność Pracy""",1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2c90dc0201fee9acc1256815004dc13a.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zbigniew Puzewicz,"14-02-1930, Wilno",wyższe,Politechn. Gdańska 1952 - inż.Wojskowa Akad. Techn. w Warszawie 1956 - mgr inż.,,,046 Koszalin,,04-07-1989,poseł IX kadencji,Klub Posłów Wojskowych,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2caf3dcd6ccee9a8c1256815004dc4ed.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Bolesław Twaróg,"13-09-1948, Siemianowice Śląskie",średnie zawodowe,Policealne Zaoczne Studium Ekonom. 1975 - technik BHP,,,039 Tychy,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2cddbfcd6b85984ec1256815004dc4a0.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Marcin Święcicki,"17-04-1947, Warszawa",wyższe,Uniw. Warszawski 1971 - mgr nauk ekonom.Wydział Socjologii UW 1970,,,002 Warszawa-Mokotów,,04-07-1989,brak,Klub Parlamentarny-Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2d694f12ae796b4ac1256815004dbaa6.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Tadeusz Kaszubski,"20-07-1927, Włocławek",wyższe,Instytut Kształcenia i Doskonalenia w Bydgoszczy 1978 - nauczyciel mianowany,,,102 Włocławek,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2de0d42ca12237b6c1256815004dba38.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Aleksander Jurewicz,"07-03-1940, Wilno ZSRR",wyższe,Akad. Roln.-Techn. w Olsztynie 1981 - mgr inż. rolnictwa,,,023 Tczew,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2dfc31989fcb07e6c1256815004dc3ca.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Józef Susek,"27-02-1947, Rychlik",średnie zawodowe,Techn. Rolnicze 1973 - technik rolnik,,,072 Piła,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2e346dd0e3b29001c1256815004dc75f.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Andrzej Marek Zawiślak,"15-03-1937, Warszawa",wyższe,Uniw. Warszawski 1962 - mgr ekonomii,,,073 Piotrków Trybunalski,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/2f6f1c86636a04a4c1256815004dba71.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zygmunt Adam Karczewski,"14-09-1952, Kraśnik Lubelski",średnie zawodowe,Technikum Mechaniczne w Krasnymstawie 1972 - technik metrolog,,,016 Chełm,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/308a35d1f8034bbdc1256815004db602.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Henryk Mikołaj Chmielewski,"10-09-1934, Myszyniec",wyższe,Akad. Med. 1958 - lekarz,,,007 Warszawa-Praga Południe,,04-07-1989,brak,Klub Posłów Wojskowych,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/30bb9b6b70be5e56c1256815004dbca3.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Kraszewski,"11-07-1937, Świąck Wielki  gm Wys-Maz.",niepełne wyższe,LO 1954,,,059 Łomża,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/30f5353e5720ce7bc1256815004dc856.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Żurowski,"24-08-1943, Lwów",wyższe,Uniw. Jagielloński w Krakowie 1972 - mgr etnografii,,,065 Nowy Targ,,04-07-1989,brak,Klub Parlamentarny-Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3218742d88451fafc1256815004db832.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Radosław Gawlik,"23-08-1957, Wrocław",wyższe,Wyższa Szkoła Transportu i Łączności w Żylinie (CSRS) 1981 - mgr inż. ekonomiki transportu,,,103 Wrocław-Psie Pole,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/32db0367e9f7cd99c1256815004dbfd7.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Janusz Okrzesik,"27-06-1964, Bielsko-Biała",niepełne wyższe,LO 1983,,,011 Bielsko-Biała,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/352343a66152a071c1256815004dbd47.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Grażyna Mirosława Langowska,"14-10-1946, Rzeszotary-Chwały",wyższe,Uniw. w Toruniu 1969 - mgr filologii polskiej,,,067 Olsztyn,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/367464468dba4d4ac1256815004db735.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zbigniew Drela,"25-01-1931, Kleczkowice pow. Kowel ZSRR",wyższe,Katolicki Uniw. Lubelski 1960 - mgr,,,034 Jaworzno,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/36837d146aa8d35cc1256815004db929.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Kazimierz Helak,"04-03-1940, Grudziądz",wyższe,Politechn. Gdańska 1965 - mgr inż. architekt,,,013 Bydgoszcz,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3789c94925163ef5c1256815004dc633.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Wojciechowski,"06-06-1931, Bełchatów",wyższe,Uniw. Warszawski 1968 - mgr prawa,,,007 Warszawa-Praga Południe,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/385098ea52c557f2c1256815004db525.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zbigniew Bronisław Bobak,"24-01-1931, Zuszyce",wyższe,Uniw. Wrocławski 1953 - mgr matematyki,,,028 Bolesławiec,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/386c3f6320eb3c56c1256815004dc261.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Maria Teresa Sielicka-Gracka,"02-05-1937, Łódź",wyższe,Akad. Med. 1961 - lekarz,,,007 Warszawa-Praga Południe,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/393b6219469ae06bc1256815004db640.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Włodzimierz Cimoszewicz,"13-09-1950, Warszawa",wyższe,Uniw. Warszawski 1972 - mgr. nauk prawnych,,,010 Bielsk Podlaski,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3952d3348b88302dc1256815004db649.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jan Czaja,"25-02-1945, Sztombergi woj. tarnobrzeskie",wyższe,Uniw. Warszawski 1968,,,098 Toruń,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3a1eef57e15dbe48c1256815004dc76e.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Michał Zbylut,"21-04-1938, Jodłówka Tuchowska woj. tarn.",wyższe,Uniw. Jagielloński 1978 - mgr administracji,,,034 Jaworzno,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3be1e2e6e6329ad4c1256815004dbf25.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Włodzimierz Mokry,"18-04-1949, Drawa Bartoszyce",wyższe,Uniw. Jagielloński 1972 - mgr,,,026 Choszczno,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3cc822d76e62c91dc1256815004db886.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jan Goczoł,"13-05-1934, Rozmierz woj. opolskie",wyższe,Wyższa Szk. Pedagog. w Opolu 1965 - mgr filologii polskiej,,,068 Opole,,04-07-1989,poseł IX kadencji,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3cd25db3b6a87948c1256815004db9ef.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Jasiński,"17-10-1953, Radomsko",wyższe,SGPiS w Warszawie 1980 - mgr ekonomii,,,074 Bełchatów,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3d4656b7c5591720c1256815004dc82d.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Antoni Maciej Żelazny,"22-09-1937, Lwów",wyższe,Politechn. Śląska w Gliwicach 1962 - mgr inż. mechanik,,,069 Kędzierzyn-Koźle,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3d4f560bd1933e40c1256815004db8c0.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Adam Grabowiecki,"03-06-1963, Legnica",niepełne wyższe,Zesp. Szk. Roln. 1983 - technik rolnik,,,052 Legnica,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3d522b48130dc808c1256815004dba25.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Józef Jungiewicz,"07-02-1936, Połaniec k/ Sandomierza",wyższe,Akad. Górn.-Hutn. w Krakowie 1966 - mgr inż. górnik,,,064 Nowy Sącz,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3e0702355f37d5c5c1256815004db338.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jacek Zbigniew Andrzejewski,"10-05-1953, Żychlin",wyższe,Politechn. Łódzka 1979 - mgr inż. chemii,,,088 Skierniewice,,04-07-1989,brak,Klub Niezależnych Posłów,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3e48b3bba4c635a9c1256815004dc44a.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Anna Szymańska-Kwiatkowska,"04-08-1946, Grodzisk Maz.",wyższe,Uniw. Warszawski 1969 - mgr ekonomiiStudium Dziennikarskie 1971,,,003 Warszawa-Ochota,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3e9c831b50cfe207c1256815004dbbc3.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Sławomir Marian Kopański,"04-04-1939, Zapusta woj. radomskie",wyższe,Wyższa Szk. Pedagog. w Krakowie 1960 - mgr matematyki,,,043 Skarżysko-Kamienna,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3ed71b2274fe5b38c1256815004dc50b.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Anna Maria Urbanowicz,"03-09-1942, Częstochowa",wyższe,Akad. Wych. Fizycznego 1976 - mgr wychowania fizycznego,,,088 Skierniewice,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/3edec4cf6f26d40ac1256815004db78e.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Mieczysław Dyner,"14-09-1951, Warszawa",średnie ogólnokształcące,LO 1969,,,004 Warszawa-Wola,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
